"district","county","subcounty","year","level","ownership","value","location_code","thematic_area"
"Masindi","Buruli","Kimengo","2023","Nursery","Private","1","D02S10","education"
"Masindi","Buruli","Kimengo","2023","Primary","Government","2","D02S10","education"
"Masindi","Buruli","Kimengo","2023","Primary","Private","3","D02S10","education"
"Masindi","Buruli","Kimengo","2023","Secondary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2023","Secondary","Private","0","D02S10","education"
"Masindi","Buruli","Kimengo","2023","Tertiary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2023","Tertiary","Private","0","D02S10","education"
"Masindi","Bujenje","Bulima Town Council","2023","Nursery","Government","0","D02S17","education"
"Masindi","Buruli","Kiruli","2023","Nursery","Private","3","D02S19","education"
"Masindi","Buruli","Kiruli","2023","Primary","Government","4","D02S19","education"
"Masindi","Buruli","Kiruli","2023","Primary","Private","4","D02S19","education"
"Masindi","Buruli","Kiruli","2023","Secondary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2023","Secondary","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2023","Tertiary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2023","Tertiary","Private","0","D02S19","education"
"Masindi","Bujenje","Bwijanga","2023","Nursery","Government","0","D02S13","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Nursery","Private","2","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Primary","Government","1","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Primary","Private","5","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Secondary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Secondary","Private","2","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Tertiary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Tertiary","Private","0","D02S21","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Nursery","Government","0","D02S08","education"
"Masindi","Buruli","Labongo","2023","Nursery","Private","9","D02S07","education"
"Masindi","Buruli","Labongo","2023","Primary","Government","5","D02S07","education"
"Masindi","Buruli","Labongo","2023","Primary","Private","6","D02S07","education"
"Masindi","Buruli","Labongo","2023","Secondary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2023","Secondary","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2023","Tertiary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2023","Tertiary","Private","0","D02S07","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Nursery","Government","0","D02S02","education"
"Masindi","Buruli","Miirya","2023","Nursery","Private","6","D02S03","education"
"Masindi","Buruli","Miirya","2023","Primary","Government","8","D02S03","education"
"Masindi","Buruli","Miirya","2023","Primary","Private","3","D02S03","education"
"Masindi","Buruli","Miirya","2023","Secondary","Government","1","D02S03","education"
"Masindi","Buruli","Miirya","2023","Secondary","Private","1","D02S03","education"
"Masindi","Buruli","Miirya","2023","Tertiary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2023","Tertiary","Private","0","D02S03","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Nursery","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Nursery","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Primary","Government","5","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Primary","Private","1","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Secondary","Government","1","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Secondary","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Tertiary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Tertiary","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Nursery","Government","0","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2023","Nursery","Private","7","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2023","Primary","Government","7","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2023","Primary","Private","10","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2023","Secondary","Government","1","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2023","Secondary","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2023","Tertiary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2023","Tertiary","Private","0","D02S16","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2023","Nursery","Government","0","D02S26","education"
"Masindi","Buruli","Pakanyi","2023","Nursery","Private","1","D02S05","education"
"Masindi","Buruli","Pakanyi","2023","Primary","Government","8","D02S05","education"
"Masindi","Buruli","Pakanyi","2023","Primary","Private","9","D02S05","education"
"Masindi","Buruli","Pakanyi","2023","Secondary","Government","1","D02S05","education"
"Masindi","Buruli","Pakanyi","2023","Secondary","Private","1","D02S05","education"
"Masindi","Buruli","Pakanyi","2023","Tertiary","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2023","Tertiary","Private","0","D02S05","education"
